Application id,income,age,employment,loan amount,previous default,debt,credit history,creditworthiness
APP02255,213843,26,Employed,87121,No,53159,Good,Yes
APP02256,51160,22,Employed,7430,No,33196,Good,Yes
APP02257,45958,43,Employed,23623,No,46116,Poor,No
APP02258,69514,64,Employed,48718,Yes,61651,Good,Yes
APP02259,46174,22,Employed,68260,No,21705,Good,Yes
APP02260,71802,58,Self-Employed,21267,No,75263,Good,Yes
APP02261,33126,37,,10386,No,11884,Good,Yes
APP02262,53888,55,Employed,54310,No,72276,Average,Yes
APP02263,107003,54,Self-Employed,82777,No,59528,Average,Yes
APP02264,58479,43,Self-Employed,8347,No,53181,Good,Yes
APP02265,63948,50,Unemployed,38190,No,7550,Good,Yes
APP02266,74307,28,Employed,68034,No,73601,Average,No
APP02267,101610,42,Employed,17420,No,24331,Good,Yes
APP02268,28488,64,Self-Employed,27415,Yes,59903,Good,No
APP02269,78052,56,Employed,55872,No,70899,Average,Yes
APP02270,53180,25,Employed,95557,Yes,20298,Average,No
APP02271,64672,33,Self-Employed,32298,No,73253,Good,Yes
APP02272,96672,49,Employed,51315,No,49343,Good,Yes
APP02273,35056,51,Employed,42993,No,53064,Average,Yes
APP02274,38041,36,Employed,90253,No,73247,Good,Yes
APP02275,25113,62,Self-Employed,11830,No,42612,Average,Yes
APP02276,46863,50,Employed,58784,No,35811,Good,Yes
APP02277,109185,36,Self-Employed,85381,No,51025,Good,Yes
APP02278,56831,32,Employed,98871,Yes,44768,Good,No
APP02279,32828,37,Employed,71379,No,5857,Poor,No
APP02280,,36,Employed,41094,No,15259,Average,Yes
APP02281,30717,32,Employed,44123,No,2072,Poor,Yes
APP02282,36162,28,Employed,38410,No,9545,Good,Yes
APP02283,71473,40,Employed,62343,Yes,58658,Average,No
APP02284,35378,23,Unemployed,75244,No,1372,Poor,No
APP02285,98991,36,Employed,82849,No,25048,Good,Yes
APP02286,58110,50,Employed,44576,No,36496,Poor,No
APP02287,62356,65,Employed,73087,No,75087,Poor,No
APP02288,52936,43,Self-Employed,92041,No,26834,Poor,No
APP02289,84955,48,Employed,92478,No,62867,Poor,No
APP02290,85351,60,Employed,71883,No,33292,Average,Yes
APP02291,69764,25,Self-Employed,65506,Yes,8781,Poor,No
APP02292,77362,40,,55495,No,8809,Good,Yes
APP02293,54538,,Employed,22404,No,35162,Average,Yes
APP02294,76580,64,Employed,16745,Yes,5573,Good,Yes
APP02295,51537,21,Self-Employed,51143,Yes,46158,Average,No
APP02296,60060,50,Employed,20147,No,39998,Average,Yes
APP02297,53025,,Employed,59815,No,56500,Average,Yes
APP02298,48842,40,Self-Employed,66342,No,15664,Average,Yes
APP02299,44002,26,Employed,54933,No,47841,Good,Yes
APP02300,74055,42,Self-Employed,8461,No,14787,Good,Yes
APP02301,108215,38,Employed,10484,No,58056,Good,Yes
APP02302,101630,28,Employed,15767,No,25266,Good,Yes
APP02303,34086,59,Employed,19596,No,49539,Average,Yes
APP02304,107177,52,Employed,99039,No,70732,Good,Yes
APP02305,51996,53,Employed,37727,No,39570,Good,Yes
APP02306,78624,36,Employed,32737,No,16191,Good,Yes
APP02307,39907,32,Employed,9965,No,71004,Good,Yes
APP02308,63959,58,Unemployed,65355,No,29328,Average,No
APP02309,69098,54,Employed,66958,No,58690,Average,Yes
APP02310,30762,34,Self-Employed,21668,No,26288,Good,Yes
APP02311,78891,56,Unemployed,92328,No,24559,Average,No
APP02312,109949,53,Unemployed,81047,No,51720,Good,Yes
APP02313,55465,43,Self-Employed,26880,No,13349,Average,Yes
APP02314,110655,65,Employed,51156,No,69491,Good,Yes
APP02315,55091,22,Unemployed,48547,No,31622,Poor,No
APP02316,87940,61,Self-Employed,38109,No,2523,Good,Yes
APP02317,22109,41,Self-Employed,82675,Yes,25129,Average,No
APP02318,178180,22,Employed,15380,No,63012,Good,Yes
APP02319,117601,47,Unemployed,44455,Yes,68889,Good,No
APP02320,52787,29,Self-Employed,45663,Yes,45863,Good,No
APP02321,24703,21,Self-Employed,49529,Yes,24235,Good,No
APP02322,68303,31,Employed,86828,No,42700,Average,No
APP02323,31330,23,Employed,25726,No,67074,Good,Yes
APP02324,73298,43,Unemployed,14778,Yes,25967,Average,No
APP02325,72208,46,Employed,63692,No,31450,Average,Yes
APP02326,39280,24,Employed,21514,No,43636,Good,Yes
APP02327,99363,38,Self-Employed,12119,Yes,71084,Good,Yes
APP02328,86216,26,Employed,45532,No,46990,Poor,Yes
APP02329,93081,55,Employed,25866,No,17402,Good,Yes
APP02330,60240,42,,39316,No,8039,Good,Yes
APP02331,31733,63,,29673,Yes,8506,Average,No
APP02332,93166,35,Employed,13800,Yes,76070,Good,Yes
APP02333,53127,42,Employed,58233,No,65971,Good,Yes
APP02334,32103,57,Employed,7567,Yes,61503,Good,Yes
APP02335,110251,,Employed,96806,No,40213,Poor,Yes
APP02336,154328,32,Unemployed,37426,No,54131,Good,Yes
APP02337,58897,62,Employed,71040,No,11059,Poor,Yes
APP02338,158531,58,Employed,81984,No,50051,Good,Yes
APP02339,62517,38,Employed,31515,No,65052,Good,Yes
APP02340,,65,Self-Employed,76130,No,5909,Poor,No
APP02341,45179,55,Unemployed,84080,No,24396,Good,Yes
APP02342,125340,50,Employed,27925,No,9712,Good,Yes
APP02343,42236,44,Employed,99287,No,21558,Good,Yes
APP02344,83531,62,Employed,6965,Yes,62029,Poor,No
APP02345,46652,50,Self-Employed,25615,No,27232,Good,Yes
APP02346,48774,34,Employed,79102,No,55485,Average,No
APP02347,95388,26,Employed,23442,No,62091,Good,Yes
APP02348,50568,23,Self-Employed,71335,Yes,65514,Good,No
APP02349,50008,36,Unemployed,86275,No,69997,Good,No
APP02350,99894,,Employed,96125,No,48213,Poor,No
APP02351,123122,34,Unemployed,50054,No,23171,Average,Yes
APP02352,80195,29,Employed,97255,No,12894,Average,Yes
APP02353,44688,35,Self-Employed,44104,No,40793,Good,Yes
APP02354,47683,41,Employed,25722,No,9181,Good,Yes
APP02355,62197,55,Employed,53823,No,72947,Average,Yes
APP02356,69322,22,Self-Employed,66733,Yes,35956,Average,No
APP02357,,47,Employed,48507,No,69966,Average,No
APP02358,83072,22,Employed,58862,No,57032,Good,Yes
APP02359,62354,55,Employed,44559,No,68720,Poor,No
APP02360,27723,,Employed,54852,No,70833,Good,Yes
APP02361,39501,34,Employed,95497,No,5210,Good,Yes
APP02362,47822,40,Unemployed,52484,Yes,58295,Poor,No
APP02363,58065,38,Employed,29052,No,18897,Average,Yes
APP02364,140403,30,Employed,77081,No,79154,Good,Yes
APP02365,66788,45,Employed,37071,No,62494,Average,Yes
APP02366,41100,22,Employed,82540,No,1297,Good,Yes
APP02367,66263,45,,10400,No,74266,Good,Yes
APP02368,51208,53,Employed,36557,No,24092,Average,Yes
APP02369,69442,56,Employed,13964,Yes,33916,Good,Yes
APP02370,77914,51,Employed,13105,No,49371,Good,Yes
APP02371,103389,34,Self-Employed,67547,No,73388,Good,Yes
APP02372,59348,21,Employed,41607,No,74259,Good,Yes
APP02373,125446,36,Employed,87790,No,45514,Good,Yes
APP02374,90284,23,Employed,54058,No,26021,Poor,No
APP02375,43641,55,Self-Employed,33058,No,23056,Good,Yes
APP02376,162192,61,Employed,73484,No,29787,Good,Yes
APP02377,69511,26,Unemployed,64282,Yes,15261,Average,No
APP02378,41204,45,Employed,80961,No,53917,Average,No
APP02379,126236,33,Employed,66141,No,42696,Average,Yes
APP02380,152833,54,Self-Employed,20866,No,62104,Good,Yes
APP02381,59115,28,Self-Employed,68679,No,8435,Good,Yes
APP02382,47832,41,Employed,42197,No,32593,Poor,No
APP02383,55522,54,Employed,48999,No,19949,Good,Yes
APP02384,82762,24,Employed,92549,Yes,43280,Good,No
APP02385,106632,45,Unemployed,39197,No,37991,Average,No
APP02386,77561,35,Self-Employed,63136,No,36516,Good,Yes
APP02387,62810,24,Employed,39531,No,25937,Poor,Yes
APP02388,117737,65,Employed,13999,No,58421,Poor,Yes
APP02389,52121,32,,48085,No,39044,Average,Yes
APP02390,95417,52,Employed,61721,No,16977,Average,Yes
APP02391,52705,52,Employed,43713,No,44248,Good,Yes
APP02392,72843,48,Employed,42113,No,48137,Average,Yes
APP02393,57011,33,Employed,82936,No,2689,Average,Yes
APP02394,,51,Employed,7820,No,17099,Good,Yes
APP02395,50629,34,Employed,33081,No,20150,Poor,No
APP02396,109895,40,Employed,82117,No,20598,Poor,Yes
APP02397,43143,38,Employed,92450,Yes,19869,Poor,No
APP02398,43002,49,Employed,44168,Yes,22460,Average,No
APP02399,155834,,Employed,89435,No,21755,Good,Yes
APP02400,93165,52,Self-Employed,23898,Yes,70841,Good,No
APP02401,20513,49,Employed,26036,No,26252,Good,Yes
APP02402,,63,Employed,85388,No,28631,Good,Yes
APP02403,26548,22,Employed,90809,No,22028,Good,Yes
APP02404,39116,43,Employed,26167,No,77438,Good,Yes
APP02405,18000,39,Employed,10636,No,43304,Average,Yes
APP02406,,51,Employed,13581,No,49233,Good,Yes
APP02407,35890,25,Employed,29831,No,59103,Good,Yes
APP02408,61639,39,Employed,77338,No,27363,Good,Yes
APP02409,28877,54,Employed,53449,No,77534,Average,No
APP02410,62281,30,Self-Employed,48281,No,13034,Poor,No
APP02411,49781,45,Self-Employed,60493,No,37167,Average,Yes
APP02412,117946,22,,89571,No,12490,Good,Yes
APP02413,113234,31,Employed,13591,No,63440,Good,Yes
APP02414,85435,51,Self-Employed,70999,Yes,9478,Average,No
APP02415,51799,35,Self-Employed,93045,Yes,44758,Good,No
APP02416,146608,29,Unemployed,25268,No,9280,Poor,No
APP02417,29829,43,Employed,84588,No,36760,Good,Yes
APP02418,31904,39,Self-Employed,71312,No,23144,Good,Yes
APP02419,57780,29,Employed,6375,No,72360,Good,Yes
APP02420,165449,55,Employed,27003,No,5195,Average,Yes
APP02421,54778,41,Employed,62555,No,52345,Good,Yes
APP02422,55251,29,Self-Employed,52728,No,55925,Good,Yes
APP02423,31358,48,,55154,No,71230,Good,Yes
APP02424,91837,27,Employed,27033,No,70341,Good,Yes
APP02425,92137,36,Employed,69125,No,78187,Poor,No
APP02426,85578,36,Employed,30310,No,21059,Good,Yes
APP02427,45204,53,Employed,41996,No,22711,Good,Yes
APP02428,43655,24,Employed,40047,No,32386,Good,Yes
APP02429,33530,24,,68842,No,43469,Good,Yes
APP02430,62308,59,Self-Employed,13574,No,30004,Good,Yes
APP02431,36898,,Employed,24526,No,59483,Good,Yes
APP02432,35322,37,Employed,24047,No,1675,Average,Yes
APP02433,49585,57,Self-Employed,15300,No,2395,Poor,Yes
APP02434,48145,59,Unemployed,24722,No,57568,Good,Yes
APP02435,47099,49,Self-Employed,62671,No,70767,Average,No
APP02436,74013,56,Employed,74556,No,62347,Poor,No
APP02437,62173,58,Self-Employed,67729,No,10250,Good,Yes
APP02438,52703,59,Employed,50143,Yes,74863,Good,No
APP02439,65151,57,,9981,No,42231,Average,Yes
APP02440,38404,55,Self-Employed,96106,No,59641,Average,No
APP02441,62911,27,Self-Employed,20967,Yes,16883,Good,No
APP02442,64207,47,Employed,68500,No,44355,Good,Yes
APP02443,30508,48,Employed,91725,No,27075,Good,Yes
APP02444,93917,42,Self-Employed,71289,Yes,78006,Good,No
APP02445,40354,34,Self-Employed,25715,No,38461,Average,Yes
APP02446,62489,27,Employed,35001,No,60691,Average,No
APP02447,101325,57,Unemployed,7870,No,48655,Poor,No
APP02448,91004,42,Employed,63212,No,8450,Good,Yes
APP02449,,25,Employed,63234,No,43891,Good,Yes
APP02450,50969,22,Self-Employed,73923,No,43677,Average,No
APP02451,,47,Employed,6045,No,57541,Good,Yes
APP02452,81285,41,Employed,82695,No,26431,Average,Yes
APP02453,,58,Self-Employed,75178,No,68992,Average,No
APP02454,41957,35,Employed,18384,No,50186,Average,Yes
APP02455,23613,41,Employed,38025,No,4108,Average,Yes
APP02456,64306,30,Self-Employed,65660,No,56840,Average,No
APP02457,57808,43,Self-Employed,52101,No,72650,Good,Yes
APP02458,100046,59,Employed,15934,No,54969,Poor,Yes
APP02459,70522,25,Employed,13298,No,31020,Good,Yes
APP02460,109371,21,Employed,79238,No,47661,Poor,No
APP02461,43839,33,Self-Employed,19817,No,14540,Good,Yes
APP02462,100134,41,Employed,21349,No,48499,Good,Yes
APP02463,47292,46,Employed,83938,No,40578,Poor,No
APP02464,85137,65,Self-Employed,63153,No,3066,Average,Yes
APP02465,31122,41,Employed,62448,Yes,26429,Average,No
APP02466,66697,38,Employed,50538,Yes,16109,Good,Yes
APP02467,24563,57,Unemployed,59055,No,31862,Poor,No
APP02468,53204,65,Employed,62168,No,20105,Good,Yes
APP02469,73149,52,Employed,96943,No,66906,Good,Yes
APP02470,47461,56,Unemployed,26182,No,56117,Poor,No
APP02471,37399,37,Unemployed,25383,No,59469,Average,No
APP02472,87803,55,Employed,10436,No,29509,Good,Yes
APP02473,57271,31,Employed,67529,Yes,1272,Good,Yes
APP02474,48136,41,Unemployed,57159,Yes,18313,Average,No
APP02475,61142,46,,15568,No,60669,Poor,No
APP02476,196536,24,Employed,39631,No,48624,Good,Yes
APP02477,100828,54,Employed,21973,No,43548,Average,Yes
APP02478,101241,38,Employed,36491,No,23161,Average,Yes
APP02479,72991,60,Self-Employed,95370,Yes,6984,Good,Yes
APP02480,64668,55,Employed,69915,No,63004,Good,Yes
APP02481,20412,61,Self-Employed,5719,No,4054,Good,Yes
APP02482,44203,49,Self-Employed,28988,No,5672,Average,Yes
APP02483,48332,49,Self-Employed,5984,No,24300,Good,Yes
APP02484,25807,58,Self-Employed,72913,No,46262,Average,Yes
APP02485,35641,62,Self-Employed,49595,No,79386,Average,No
APP02486,24605,41,Employed,99432,No,8161,Average,Yes
APP02487,58974,62,Employed,74690,No,38380,Good,Yes
APP02488,86729,33,Self-Employed,54202,Yes,48539,Good,No
APP02489,98730,61,Employed,81447,No,66025,Average,Yes
APP02490,72313,37,Employed,71956,No,55479,Average,No
APP02491,38893,29,Employed,28159,No,64812,Good,Yes
APP02492,25151,61,Employed,55375,No,42275,Good,Yes
APP02493,27215,21,Self-Employed,57820,No,35284,Average,No
APP02494,33896,22,Self-Employed,47867,No,49880,Good,Yes
APP02495,40220,49,Employed,22023,Yes,72169,Average,No
APP02496,55838,53,,26220,No,44517,Good,Yes
APP02497,38015,30,Employed,31700,No,48842,Average,Yes
APP02498,69887,60,Self-Employed,5974,No,27700,Good,Yes
APP02499,54045,41,Employed,92110,No,48094,Average,Yes
APP02500,60285,48,Self-Employed,70179,Yes,50593,Good,No
APP02501,100229,31,Employed,70514,No,60521,Good,Yes
APP02502,35277,54,Employed,59371,No,46202,Good,Yes
APP02503,72440,28,Self-Employed,70485,No,16606,Average,Yes
APP02504,59624,42,Employed,98277,No,46972,Good,Yes
APP02505,51639,28,Unemployed,41590,No,24532,Good,Yes
APP02506,89363,35,Employed,72690,No,7899,Poor,Yes
APP02507,89113,37,Employed,39155,No,66209,Good,Yes
APP02508,39190,43,Employed,86157,No,6220,Good,Yes
APP02509,55278,44,Employed,86513,No,50905,Average,Yes
APP02510,68094,65,Employed,90715,No,79091,Average,No
APP02511,53064,39,Unemployed,5519,No,7922,Good,Yes
APP02512,,25,Employed,33328,Yes,18390,Average,No
APP02513,68093,52,Self-Employed,17723,Yes,61104,Good,Yes
APP02514,136865,64,Employed,48129,No,8655,Good,Yes
APP02515,30136,21,,52068,No,66785,Good,Yes
APP02516,56784,43,Employed,29311,No,1021,Good,Yes
APP02517,39866,57,Employed,73727,Yes,71306,Good,No
APP02518,78743,28,Unemployed,30628,No,6279,Good,Yes
APP02519,28980,33,Employed,86120,Yes,73836,Good,No
APP02520,70118,28,Employed,21878,No,69300,Good,Yes
APP02521,45188,43,Employed,39887,Yes,43625,Good,No
APP02522,43119,63,Employed,64113,Yes,62458,Good,No
APP02523,31294,21,Employed,62507,No,6915,Good,Yes
APP02524,48670,65,Employed,12413,No,11677,Good,Yes
APP02525,97746,44,Employed,85395,No,30174,Average,Yes
APP02526,59324,55,Unemployed,61816,No,43459,Average,No
APP02527,79583,44,Self-Employed,87637,No,69589,Average,No
APP02528,126904,37,Employed,87425,Yes,43872,Average,No
APP02529,67561,25,Employed,56862,Yes,53551,Good,No
APP02530,46660,40,Self-Employed,91524,No,54711,Average,No
APP02531,74040,41,Unemployed,85599,No,70328,Average,No
APP02532,46965,60,Unemployed,96022,No,62364,Good,No
APP02533,47816,51,Self-Employed,85797,No,78185,Poor,No
APP02534,30277,56,Employed,83014,No,2581,Good,Yes
APP02535,91027,31,Unemployed,49589,Yes,17418,Good,No
APP02536,50433,35,Self-Employed,25143,No,74505,Good,Yes
APP02537,65124,39,Employed,91517,Yes,63585,Average,No
APP02538,37644,27,Employed,73642,No,22122,Poor,No
APP02539,73004,48,Employed,31766,No,77965,Poor,No
APP02540,42584,63,,37395,No,69721,Good,Yes
APP02541,56293,25,Employed,70177,No,6108,Average,Yes
APP02542,89065,25,Employed,50393,Yes,65093,Good,No
APP02543,85643,50,Employed,12741,No,62975,Good,Yes
APP02544,59408,52,Employed,18438,No,18471,Poor,Yes
APP02545,27077,28,Employed,75837,No,53870,Good,Yes
APP02546,,30,Self-Employed,36214,No,77648,Good,Yes
APP02547,131628,58,Employed,53227,No,54394,Good,Yes
APP02548,83059,52,Unemployed,77829,No,65287,Good,No
APP02549,42751,48,Self-Employed,76362,No,8852,Good,Yes
APP02550,57010,37,Unemployed,20866,No,58469,Good,Yes
APP02551,46984,51,Self-Employed,14347,No,17176,Good,Yes
APP02552,105962,28,Employed,61159,Yes,6676,Good,Yes
APP02553,67523,60,Employed,75455,No,44614,Good,Yes
APP02554,42160,45,Employed,19159,No,60298,Poor,Yes
APP02555,48546,29,Unemployed,40336,Yes,44193,Average,No
APP02556,99373,22,Employed,87676,No,74596,Average,No
APP02557,123271,35,Employed,94701,Yes,55958,Average,No
APP02558,119354,23,Self-Employed,48137,No,10288,Good,Yes
APP02559,84353,,Unemployed,12554,No,74827,Average,No
APP02560,53553,24,Self-Employed,29481,Yes,13078,Poor,No
APP02561,18000,34,Employed,27132,Yes,60902,Good,No
APP02562,68585,61,Employed,27702,Yes,12735,Good,Yes
APP02563,59951,61,,51919,No,79888,Average,No
APP02564,63901,45,Employed,60406,No,27243,Good,Yes
APP02565,61473,30,Self-Employed,16638,No,40178,Poor,No
APP02566,33034,41,Employed,89489,No,37880,Average,No
APP02567,77106,56,Employed,63898,No,9050,Good,Yes
APP02568,79746,32,Unemployed,61739,Yes,40027,Good,No
APP02569,81565,47,Employed,98792,No,12811,Average,Yes
APP02570,91864,60,Self-Employed,64674,Yes,64356,Good,No
APP02571,78741,22,Self-Employed,93251,Yes,76707,Poor,No
APP02572,49891,33,Self-Employed,32194,No,64837,Good,Yes
APP02573,58118,52,Employed,27812,No,35054,Poor,Yes
APP02574,62512,51,Employed,54069,No,1187,Good,Yes
APP02575,62980,36,Self-Employed,53318,No,3895,Average,Yes
APP02576,94023,,Self-Employed,26516,No,40108,Good,Yes
APP02577,80158,52,Employed,71467,No,54679,Good,Yes
APP02578,152803,54,Employed,7815,No,65742,Average,Yes
APP02579,161945,31,Employed,70610,No,48363,Good,Yes
APP02580,62190,30,Unemployed,48432,No,78287,Good,No
APP02581,18000,35,Employed,70456,No,40008,Good,Yes
APP02582,104681,37,Employed,50323,Yes,48402,Good,No
APP02583,47048,60,Employed,97847,Yes,19178,Good,No
APP02584,41833,38,Employed,36795,Yes,27833,Average,No
APP02585,50151,29,,98344,No,54967,Good,No
APP02586,49075,45,Employed,11173,No,48530,Good,Yes
APP02587,79033,60,Employed,69957,No,30202,Good,Yes
APP02588,29743,34,Employed,48151,No,9847,Poor,Yes
APP02589,36943,45,Employed,83103,No,28067,Poor,No
APP02590,70019,42,Employed,80014,No,4488,Good,Yes
APP02591,79414,50,Employed,81020,No,46881,Poor,No
APP02592,80081,40,Employed,14000,No,26518,Average,Yes
APP02593,42105,41,Self-Employed,83125,Yes,31008,Good,No
APP02594,38634,64,Employed,25334,No,46432,Good,Yes
APP02595,47768,52,Unemployed,7440,No,46922,Good,Yes
APP02596,66839,41,Employed,25685,Yes,47479,Good,Yes
APP02597,117074,55,Employed,50532,Yes,39836,Average,No
APP02598,23879,52,Employed,75501,No,39562,Good,Yes
APP02599,54327,,Employed,25770,No,65876,Good,Yes
APP02600,32938,59,Employed,15736,No,37937,Good,Yes
APP02601,28527,32,Employed,66367,No,43346,Average,No
APP02602,92710,61,Employed,98470,No,79070,Good,Yes
APP02603,76663,38,Employed,62083,Yes,15303,Good,No
APP02604,73449,41,Employed,70650,No,58387,Poor,No
APP02605,90813,33,Employed,58311,No,38382,Good,Yes
APP02606,48350,41,Employed,79323,No,66613,Good,Yes
APP02607,49386,28,Self-Employed,97701,No,32919,Average,No
APP02608,160441,60,Employed,56692,No,24936,Poor,Yes
APP02609,53699,27,Self-Employed,44595,No,17415,Good,Yes
APP02610,83526,43,Employed,86733,No,69907,Average,No
APP02611,60173,64,Unemployed,97124,No,57748,Poor,No
APP02612,26118,52,Employed,17272,No,7075,Good,Yes
APP02613,23909,31,Unemployed,59926,No,57366,Good,No
APP02614,46238,42,Employed,80284,No,3766,Average,Yes
APP02615,96505,42,Employed,55667,No,15348,Good,Yes
APP02616,85548,63,Employed,43874,No,47831,Good,Yes
APP02617,90530,45,,67247,Yes,37617,Poor,No
APP02618,38481,42,Unemployed,30662,No,67398,Good,No
APP02619,124150,48,Employed,38168,No,49023,Good,Yes
APP02620,38867,49,Employed,99266,No,77233,Good,Yes
APP02621,66030,,Employed,65464,No,68560,Average,Yes
APP02622,59721,38,Employed,87928,No,27877,Good,Yes
APP02623,,22,Employed,81738,No,66898,Average,No
APP02624,109586,49,Employed,66966,No,69725,Average,Yes
APP02625,43687,41,Employed,84869,Yes,77608,Good,No
APP02626,32688,35,Employed,32280,No,1992,Poor,Yes
APP02627,60542,47,Employed,65526,No,70105,Poor,No
APP02628,50120,51,Employed,61107,No,6522,Good,Yes
APP02629,250000,35,Employed,64130,No,42721,Good,Yes
APP02630,81351,43,Employed,21020,No,33758,Good,Yes
APP02631,49906,44,Employed,31338,No,73671,Good,Yes
APP02632,37304,64,Unemployed,32233,No,33007,Good,Yes
APP02633,25744,33,Self-Employed,62185,No,48087,Good,No
APP02634,37826,42,Unemployed,97392,Yes,55658,Good,No
APP02635,63185,63,Employed,95636,Yes,2503,Good,Yes
APP02636,114051,57,Self-Employed,26583,Yes,47684,Good,Yes
APP02637,,53,Employed,33960,No,41921,Good,Yes
APP02638,66516,23,Employed,8426,No,47927,Good,Yes
APP02639,51879,39,Employed,42887,No,6984,Good,Yes
APP02640,67715,43,Self-Employed,84294,Yes,5389,Poor,No
APP02641,47511,49,Unemployed,91996,No,15026,Good,Yes
