Employee_ID,Age,Monthly_Income,Years_at_Company,Job_Level,Overtime,Job_Satisfaction,Work_Life_Balance,Performance_Score,Distance_from_Home_km,Training_Hours_Last_Year,Promotions_Last_5_Years,Salary_Hike_Percent,Stock_Option,Business_Travel,Department,Education_Level,Job_Role,Marital_Status,Monthly_Working_Hours,Projects_Handled,Late_Days_Last_3_Months,Absence_Days_Last_Year,Commute_Time_Minutes,Employee_Engagement_Score,Manager_Rating,Internal_Transfers,Remote_Work_Days_Per_Week,Certifications,Team_Size,Attrition
EMP03723,46,31667.0,3.3,1,No,5,3,4.4,35,10,0,12,Yes,Never,IT,PhD,Executive,Married,166.0,6,2,2,51.0,3.0,2.4,0,0,3,6,0
EMP03724,40,84374.0,0.9,2,No,4,5,4.0,35,15,1,15,No,Rarely,Sales,MBA,Associate,Married,176.0,6,2,5,20.0,1.9,3.2,0,3,2,3,1
EMP03725,41,39218.0,1.1,3,No,3,1,3.5,15,19,2,7,No,Frequent,Marketing,PhD,Specialist,Single,186.0,6,1,4,47.0,2.9,3.1,0,5,1,4,0
EMP03726,40,54803.0,1.0,3,No,2,4,4.1,19,10,0,12,No,Rarely,Marketing,PhD,Specialist,Divorced,185.0,9,2,1,32.0,3.1,4.0,0,3,0,20,1
EMP03727,21,65257.0,3.0,2,No,4,5,2.9,26,5,0,10,No,Rarely,Marketing,Bachelor,Specialist,Married,184.0,3,2,2,58.0,3.2,3.4,0,4,0,11,0
EMP03728,23,70067.0,8.5,2,No,4,1,2.1,23,15,0,15,No,Never,Sales,PhD,Analyst,Single,155.0,5,1,3,24.0,3.1,3.6,0,4,1,12,1
EMP03729,34,125849.0,2.8,2,No,5,4,3.8,26,17,1,6,No,Never,Marketing,Master,Executive,Married,148.0,8,3,4,45.0,4.2,3.0,0,4,1,16,0
EMP03730,59,50217.0,1.0,1,No,4,1,2.7,4,2,1,12,No,Frequent,Sales,Bachelor,Associate,Single,177.0,6,1,6,39.0,3.5,4.3,0,5,1,17,0
EMP03731,55,67656.0,1.2,2,No,1,2,4.4,36,2,0,11,Yes,Frequent,Operations,Bachelor,Associate,Divorced,200.0,3,1,2,53.0,2.8,3.8,0,3,4,19,0
EMP03732,53,69982.0,8.0,4,Yes,5,1,2.4,28,10,1,13,No,Rarely,HR,Bachelor,Executive,Single,199.0,7,0,4,43.0,4.7,3.4,0,1,0,6,0
EMP03733,59,69686.0,2.2,1,No,3,1,2.6,11,18,0,20,No,Frequent,Finance,Bachelor,Executive,Single,167.0,5,2,2,47.0,1.5,3.1,0,3,0,8,1
EMP03734,54,24074.0,1.5,1,No,4,5,3.3,2,7,2,20,Yes,Frequent,Marketing,MBA,Manager,Married,146.0,10,1,7,70.0,2.8,3.2,1,2,1,20,0
EMP03735,54,59420.0,7.5,4,No,5,4,3.0,24,10,0,10,No,Rarely,Marketing,PhD,Manager,Married,166.0,6,0,1,10.0,3.0,4.2,1,4,1,20,0
EMP03736,40,55933.0,3.0,2,No,1,5,4.0,3,10,0,17,No,Rarely,Marketing,Master,Executive,Single,159.0,6,4,1,77.0,4.0,3.7,0,2,1,19,1
EMP03737,27,44488.0,14.0,5,Yes,2,1,3.8,12,11,0,20,No,Never,Marketing,MBA,Specialist,Married,170.0,4,2,6,55.0,3.7,4.1,0,1,1,17,0
EMP03738,36,64931.0,2.3,2,Yes,3,5,4.0,2,3,2,19,No,Never,IT,Bachelor,Specialist,Divorced,203.0,8,3,4,110.0,3.3,2.9,0,5,1,20,1
EMP03739,31,74324.0,4.1,2,No,3,2,4.0,22,16,1,14,No,Rarely,Marketing,Bachelor,Consultant,Single,172.0,6,0,2,38.0,2.4,2.4,0,5,0,9,1
EMP03740,49,63641.0,1.2,1,No,4,3,3.1,3,9,0,20,No,Rarely,Finance,Bachelor,Analyst,Divorced,160.0,6,1,5,38.0,3.5,4.2,0,4,2,4,0
EMP03741,41,70967.0,6.6,4,No,5,2,2.9,34,4,0,9,No,Frequent,Sales,MBA,Consultant,Single,174.0,6,0,0,48.0,2.8,4.2,1,3,1,15,0
EMP03742,60,55244.0,1.3,2,Yes,5,1,4.1,40,11,1,6,No,Frequent,Operations,PhD,Analyst,Divorced,161.0,6,2,2,63.0,2.4,3.0,0,3,0,12,1
EMP03743,31,38919.0,2.0,3,Yes,2,4,3.0,12,0,0,9,No,Never,Finance,MBA,Associate,Single,153.0,9,3,2,59.0,3.7,3.1,0,0,0,8,1
EMP03744,51,120264.0,2.2,2,Yes,1,2,2.6,35,10,1,8,Yes,Never,IT,MBA,Manager,Married,132.0,3,1,1,28.0,2.6,3.6,0,2,1,8,1
EMP03745,28,43670.0,1.5,1,No,3,2,2.0,18,0,1,12,No,Never,IT,Bachelor,Consultant,Married,196.0,4,2,1,67.0,2.3,2.0,0,0,0,4,0
EMP03746,24,60803.0,7.6,3,No,2,1,3.0,23,17,0,18,No,Rarely,IT,Master,Specialist,Married,175.0,8,2,0,31.0,2.6,4.2,0,3,0,13,0
EMP03747,48,66094.0,6.5,2,No,2,4,3.2,11,16,0,14,No,Never,Operations,Bachelor,Specialist,Single,125.0,7,6,5,60.0,3.7,3.8,0,5,0,17,1
EMP03748,53,39210.0,5.5,3,No,4,5,3.4,19,11,1,20,No,Never,Marketing,Bachelor,Manager,Single,182.0,3,1,2,18.0,3.4,4.4,0,5,0,10,1
EMP03749,53,59153.0,3.7,2,No,1,5,4.2,31,4,0,5,No,Never,Sales,Master,Analyst,Married,180.0,8,1,1,23.0,4.1,1.4,0,3,1,16,0
EMP03750,39,68521.0,4.2,3,No,2,3,3.5,32,0,1,6,No,Never,Operations,Master,Associate,Married,132.0,6,2,4,57.0,2.8,3.7,2,2,2,8,1
EMP03751,40,65017.0,0.7,1,No,3,4,4.0,34,14,0,20,No,Never,Operations,Bachelor,Analyst,Single,167.0,6,1,2,20.0,2.1,3.6,0,2,2,19,0
EMP03752,21,58059.0,2.9,2,No,4,1,3.7,9,14,0,10,No,Never,Marketing,Bachelor,Consultant,Single,189.0,7,7,6,62.0,3.1,3.1,0,2,0,11,0
EMP03753,24,73386.0,5.1,4,Yes,4,3,3.9,35,6,0,5,Yes,Rarely,HR,Bachelor,Specialist,Married,186.0,5,1,3,28.0,2.4,3.0,0,3,1,19,0
EMP03754,31,35313.0,4.2,2,Yes,2,1,3.6,2,2,0,9,No,Rarely,HR,PhD,Consultant,Married,153.0,8,2,4,41.0,2.9,2.9,1,4,1,15,1
EMP03755,59,74648.0,12.0,5,No,4,2,2.1,38,14,0,10,Yes,Rarely,Marketing,MBA,Associate,Married,163.0,4,2,3,57.0,2.7,3.0,1,5,1,8,0
EMP03756,57,82861.0,1.8,2,Yes,1,3,4.0,36,9,0,11,No,Rarely,Sales,MBA,Associate,Single,183.0,4,1,0,48.0,4.1,3.6,0,4,1,17,1
EMP03757,58,55514.0,14.4,5,No,4,5,3.0,6,7,0,16,No,Frequent,HR,Master,Analyst,Single,183.0,7,0,2,66.0,2.6,2.2,0,0,3,20,0
EMP03758,40,40142.0,2.1,2,Yes,1,5,3.7,29,13,0,7,No,Never,Sales,Master,Manager,Divorced,185.0,5,2,6,15.0,3.9,2.9,0,4,0,5,1
EMP03759,43,39341.0,4.7,2,Yes,1,5,2.4,12,17,2,16,No,Never,Operations,MBA,Executive,Single,201.0,5,3,4,32.0,4.0,2.7,0,2,3,16,1
EMP03760,50,57669.0,8.4,4,No,4,1,4.3,22,1,1,16,No,Frequent,Operations,Bachelor,Analyst,Single,208.0,3,1,1,30.0,3.1,1.4,1,1,2,16,0
EMP03761,45,45179.0,3.5,1,Yes,3,4,3.1,3,19,0,18,No,Never,IT,Master,Associate,Married,157.0,5,5,2,30.0,3.6,3.3,0,0,0,4,0
EMP03762,38,90011.0,4.2,3,No,4,4,3.3,12,7,0,15,No,Rarely,Operations,Bachelor,Executive,Married,189.0,8,3,1,45.0,2.3,3.1,2,3,0,16,0
EMP03763,36,36090.0,3.6,2,No,5,5,3.0,26,19,0,20,No,Rarely,Operations,Bachelor,Manager,Married,142.0,4,4,8,45.0,3.4,3.3,0,0,3,3,0
EMP03764,21,53462.0,9.7,4,No,3,4,3.8,29,4,1,8,No,Rarely,HR,Master,Executive,Married,170.0,6,4,3,50.0,4.9,2.5,0,2,1,4,1
EMP03765,31,36743.0,10.4,4,No,4,1,3.1,32,10,1,9,No,Frequent,IT,Bachelor,Specialist,Married,191.0,9,0,4,36.0,1.6,4.4,1,3,1,4,0
EMP03766,45,75868.0,6.3,2,No,1,2,3.3,5,9,1,8,No,Frequent,Operations,Bachelor,Associate,Married,172.0,8,2,5,42.0,4.6,2.8,1,1,2,17,0
EMP03767,27,85866.0,5.6,2,No,4,1,3.5,5,18,0,16,No,Rarely,Operations,Master,Associate,Single,181.0,5,2,3,10.0,2.3,4.0,0,3,0,13,0
EMP03768,32,72055.0,5.2,2,No,3,2,4.2,17,3,1,20,No,Frequent,Sales,Bachelor,Executive,Married,197.0,9,2,1,50.0,3.6,3.3,1,4,0,4,1
EMP03769,52,76502.0,0.8,1,Yes,4,1,3.1,23,16,1,12,No,Rarely,Sales,Bachelor,Consultant,Married,130.0,8,2,2,42.0,3.4,3.0,0,1,0,6,0
EMP03770,26,72587.0,5.1,4,No,1,3,3.2,9,8,1,10,No,Never,Finance,MBA,Associate,Single,137.0,8,4,4,75.0,4.7,3.7,0,5,0,9,0
EMP03771,47,58865.0,7.6,3,No,3,2,3.8,37,15,0,17,No,Never,Sales,Bachelor,Executive,Divorced,173.0,6,3,3,59.0,3.1,4.7,0,4,2,12,1
EMP03772,48,68409.0,2.6,3,Yes,2,2,3.2,36,0,0,5,No,Frequent,Sales,MBA,Executive,Single,188.0,6,0,3,42.0,2.2,2.5,0,2,0,3,0
EMP03773,48,63961.0,6.0,3,Yes,2,4,3.7,2,13,0,5,No,Rarely,IT,Bachelor,Manager,Married,152.0,4,2,2,36.0,3.6,3.2,0,5,0,12,0
EMP03774,45,61744.0,4.0,3,No,2,1,3.5,9,6,0,13,No,Frequent,IT,Bachelor,Specialist,Single,151.0,3,3,1,38.0,4.4,3.2,3,3,4,19,1
EMP03775,55,54004.0,4.6,1,No,5,3,3.3,38,17,0,7,No,Rarely,Marketing,Bachelor,Specialist,Single,168.0,8,5,4,64.0,3.4,2.9,0,1,1,19,0
EMP03776,30,90957.0,4.0,3,No,3,4,3.3,2,4,0,14,No,Frequent,Sales,PhD,Analyst,Married,207.0,4,1,1,56.0,4.6,3.3,0,2,0,13,1
EMP03777,43,45810.0,6.9,4,No,2,2,3.7,19,3,1,17,Yes,Never,Operations,MBA,Associate,Single,171.0,7,2,1,58.0,2.8,2.7,0,1,1,6,0
EMP03778,22,70521.0,8.8,4,No,5,2,3.8,32,16,0,9,No,Never,IT,Bachelor,Specialist,Married,200.0,4,1,1,65.0,2.1,2.9,1,4,1,18,1
EMP03779,34,137824.0,4.2,3,No,3,1,3.1,35,2,2,16,No,Never,Marketing,Master,Executive,Married,153.0,8,4,3,59.0,2.7,4.2,1,4,0,6,1
EMP03780,53,28012.0,8.1,4,No,4,4,3.9,5,0,0,15,No,Frequent,HR,Bachelor,Executive,Single,198.0,4,2,4,54.0,2.4,2.9,0,5,1,13,1
EMP03781,56,87167.0,8.3,3,Yes,5,5,3.5,21,9,3,14,No,Never,Operations,Master,Specialist,Single,163.0,5,0,2,69.0,3.1,3.8,0,0,0,4,1
EMP03782,48,41988.0,6.0,2,No,1,1,3.2,18,16,1,15,No,Never,Finance,Master,Executive,Single,172.0,4,2,5,45.0,3.9,4.4,1,1,1,14,1
EMP03783,59,87472.0,4.6,3,Yes,4,1,3.7,29,12,1,18,No,Never,Sales,Master,Specialist,Married,191.0,7,2,5,71.0,4.2,2.6,0,0,0,7,0
EMP03784,26,26248.0,3.1,1,No,4,3,2.7,26,3,1,13,No,Never,HR,MBA,Analyst,Single,168.0,3,1,5,63.0,2.1,2.9,0,4,3,3,1
EMP03785,28,73549.0,10.6,4,Yes,2,4,2.7,8,2,0,17,No,Rarely,Sales,Master,Consultant,Married,173.0,5,0,6,38.0,3.6,2.3,0,1,3,7,1
EMP03786,52,39430.0,8.9,5,No,5,1,3.0,33,4,0,10,Yes,Frequent,Marketing,PhD,Associate,Married,178.0,8,3,1,51.0,3.1,3.0,1,4,0,17,0
EMP03787,48,52626.0,4.2,2,No,2,3,3.2,21,13,0,12,No,Never,Marketing,Bachelor,Consultant,Divorced,162.0,9,1,3,29.0,2.8,4.3,1,0,1,3,1
EMP03788,36,80385.0,1.3,1,No,3,4,2.1,30,1,1,9,No,Rarely,Marketing,Bachelor,Executive,Married,214.0,12,2,2,57.0,2.7,2.7,1,5,2,7,0
EMP03789,38,77264.0,1.0,2,No,1,4,2.4,9,16,0,7,Yes,Rarely,Operations,Bachelor,Specialist,Married,182.0,5,2,2,25.0,3.6,3.0,2,0,1,18,0
EMP03790,52,83038.0,5.8,4,Yes,3,2,3.2,14,14,1,8,No,Frequent,Sales,Bachelor,Executive,Single,157.0,4,2,3,31.0,4.4,3.0,0,1,1,11,0
EMP03791,51,65433.0,4.8,2,Yes,2,1,1.3,33,11,1,12,No,Frequent,Finance,Master,Executive,Married,150.0,2,2,1,25.0,3.3,3.5,0,1,1,19,1
EMP03792,55,45479.0,5.2,2,Yes,3,3,2.3,31,3,0,20,No,Rarely,Marketing,Bachelor,Specialist,Single,213.0,6,0,4,56.0,3.9,3.1,1,1,1,4,1
EMP03793,23,63729.0,1.9,1,No,5,2,2.6,23,3,0,9,No,Rarely,IT,MBA,Analyst,Single,196.0,4,1,2,42.0,3.6,3.8,0,1,0,12,1
EMP03794,27,54702.0,5.1,3,Yes,1,5,3.3,16,7,0,10,No,Frequent,IT,MBA,Specialist,Married,185.0,8,2,3,35.0,2.5,3.1,1,2,2,11,1
EMP03795,34,89927.0,8.1,3,Yes,1,5,2.0,38,16,1,18,No,Rarely,Sales,Master,Consultant,Married,176.0,2,4,1,10.0,2.5,3.0,0,4,3,20,1
EMP03796,40,98590.0,1.3,1,Yes,5,3,4.4,29,10,2,5,No,Frequent,HR,Bachelor,Consultant,Married,210.0,2,2,1,58.0,4.1,3.0,0,0,2,4,0
EMP03797,26,45710.0,10.1,5,Yes,2,5,2.3,10,14,0,16,No,Never,Operations,Master,Analyst,Single,206.0,3,1,4,63.0,3.9,3.3,1,3,1,6,0
EMP03798,51,80517.0,4.4,1,No,5,3,3.2,7,9,0,18,Yes,Frequent,Sales,Bachelor,Analyst,Single,185.0,6,1,3,40.0,3.1,3.4,0,1,0,18,0
EMP03799,38,59730.0,7.4,3,No,5,3,3.4,37,3,1,19,No,Never,Sales,Master,Executive,Single,161.0,4,0,3,39.0,3.3,3.3,1,1,2,8,0
EMP03800,59,69887.0,4.2,2,No,1,4,4.5,40,19,1,10,No,Rarely,Sales,Bachelor,Associate,Single,174.0,6,3,2,48.0,2.7,3.4,0,4,3,5,1
EMP03801,58,93276.0,4.4,2,No,4,5,5.0,37,10,1,7,Yes,Rarely,Marketing,Bachelor,Executive,Single,206.0,3,0,0,40.0,3.7,3.0,1,1,2,16,0
EMP03802,47,92761.0,3.5,2,Yes,2,3,3.0,9,18,0,15,Yes,Rarely,Finance,Bachelor,Manager,Divorced,175.0,7,2,2,54.0,2.6,4.0,0,3,3,16,1
EMP03803,54,45096.0,4.9,4,No,5,1,3.8,26,2,3,7,Yes,Never,Finance,Bachelor,Executive,Married,176.0,2,0,3,46.0,2.9,2.4,2,1,1,9,0
EMP03804,47,79337.0,4.3,2,No,3,1,3.3,4,5,0,6,No,Rarely,Operations,Bachelor,Manager,Divorced,170.0,9,1,4,55.0,2.8,3.4,0,3,1,5,0
EMP03805,25,82463.0,2.8,2,Yes,1,3,2.4,36,9,1,16,No,Rarely,Operations,Master,Executive,Single,183.0,7,7,6,54.0,3.5,3.1,0,2,2,4,0
EMP03806,59,67537.0,8.3,4,No,1,1,3.4,15,4,3,6,No,Frequent,IT,Bachelor,Consultant,Single,185.0,4,3,1,31.0,3.7,4.4,1,0,2,10,1
EMP03807,47,69557.0,6.6,4,No,4,3,4.8,25,4,0,12,No,Rarely,HR,Master,Analyst,Single,211.0,5,2,3,31.0,3.4,3.2,0,4,0,14,0
EMP03808,26,86278.0,3.1,3,No,4,5,4.2,19,8,1,12,No,Never,Operations,Bachelor,Associate,Single,184.0,2,2,5,51.0,4.8,2.3,0,3,2,5,0
EMP03809,44,46508.0,13.2,5,No,5,4,3.4,40,1,0,5,No,Never,HR,MBA,Executive,Single,161.0,9,3,4,42.0,3.2,4.2,1,2,1,13,0
EMP03810,45,98465.0,7.4,4,No,3,2,3.8,6,20,0,8,No,Rarely,IT,Bachelor,Manager,Single,213.0,8,2,6,44.0,2.8,3.5,0,5,2,6,0
EMP03811,36,58172.0,5.7,4,No,5,4,3.2,38,9,1,12,No,Never,IT,Bachelor,Consultant,Married,206.0,7,0,4,57.0,2.2,4.4,1,1,0,14,0
EMP03812,49,66502.0,0.4,1,No,5,2,2.7,3,16,1,7,No,Never,Sales,Bachelor,Specialist,Married,166.0,9,1,1,65.0,3.4,1.7,2,0,2,6,0
EMP03813,53,45500.0,5.7,3,Yes,5,2,2.5,40,1,1,16,No,Rarely,IT,Bachelor,Consultant,Married,165.0,4,1,2,39.0,2.6,3.4,0,5,2,5,1
EMP03814,36,65221.0,2.4,3,No,2,2,3.3,38,14,0,6,No,Never,Operations,Bachelor,Manager,Single,211.0,6,2,1,49.0,3.8,3.2,1,4,3,12,0
EMP03815,40,62048.0,3.9,1,No,3,2,2.5,14,19,1,6,Yes,Rarely,Operations,Master,Executive,Single,180.0,2,1,7,61.0,3.5,3.2,0,0,0,10,0
EMP03816,44,57697.0,1.9,2,No,5,1,3.7,9,1,0,7,No,Never,Sales,Master,Consultant,Single,182.0,4,1,5,17.0,4.5,2.3,0,2,1,10,0
EMP03817,45,32871.0,3.6,1,No,4,1,3.6,15,7,0,7,No,Rarely,Finance,Bachelor,Executive,Married,190.0,7,2,2,62.0,2.6,3.5,1,2,1,16,0
EMP03818,38,78702.0,4.9,3,No,3,5,3.8,2,0,0,12,No,Never,Finance,Bachelor,Analyst,Single,180.0,4,1,4,46.0,3.7,3.1,0,4,2,8,0
EMP03819,42,41728.0,1.2,1,No,2,5,4.0,15,18,1,10,No,Never,Sales,MBA,Analyst,Single,158.0,5,1,3,61.0,3.6,3.6,0,4,1,6,0
EMP03820,23,54782.0,6.4,4,No,5,4,3.1,30,15,0,6,No,Rarely,Operations,Bachelor,Consultant,Married,171.0,9,1,5,44.0,1.5,2.3,0,1,0,12,0
EMP03821,38,68525.0,3.8,2,Yes,1,2,4.2,33,9,2,12,No,Frequent,Sales,Bachelor,Associate,Single,170.0,6,1,1,39.0,3.5,3.2,0,5,1,12,0
EMP03822,36,51068.0,1.0,1,Yes,1,2,4.1,10,2,0,19,Yes,Never,Finance,MBA,Manager,Married,196.0,7,2,3,31.0,3.7,3.3,0,5,3,18,1
EMP03823,31,45481.0,7.4,3,No,1,5,3.0,16,8,0,16,No,Rarely,Marketing,MBA,Analyst,Divorced,206.0,3,5,5,62.0,2.9,4.2,0,1,2,6,1
EMP03824,21,77147.0,1.3,1,No,1,4,4.1,33,14,3,10,No,Frequent,Operations,Master,Specialist,Single,172.0,7,6,2,43.0,3.6,3.8,0,2,1,3,1
EMP03825,51,36587.0,9.7,3,Yes,1,5,3.9,10,9,0,16,No,Frequent,Finance,Bachelor,Specialist,Married,190.0,4,3,2,11.0,2.4,3.7,0,3,2,9,0
EMP03826,49,61106.0,1.5,2,No,4,5,4.2,21,11,0,9,No,Frequent,Sales,Bachelor,Specialist,Married,173.0,6,4,3,25.0,2.9,2.8,1,5,1,5,1
EMP03827,51,55771.0,6.0,2,No,2,4,2.9,30,18,0,10,No,Frequent,Finance,MBA,Specialist,Single,220.0,5,5,5,22.0,2.5,4.3,0,0,1,12,0
EMP03828,56,64680.0,1.9,2,No,2,3,2.3,22,8,0,16,No,Never,Sales,Bachelor,Executive,Single,189.0,5,1,3,42.0,4.3,5.0,1,4,1,14,0
EMP03829,57,48141.0,8.9,4,No,4,4,1.9,34,18,2,16,No,Never,Sales,Master,Manager,Single,165.0,4,0,2,10.0,5.0,3.7,1,1,1,13,0
EMP03830,28,48723.0,4.3,2,Yes,2,2,3.1,7,10,0,12,No,Rarely,Marketing,Bachelor,Executive,Single,199.0,8,3,3,57.0,3.2,3.8,0,2,3,12,1
EMP03831,49,81278.0,4.7,2,No,2,1,2.7,32,7,1,6,No,Rarely,Sales,Master,Associate,Married,189.0,9,1,1,61.0,4.3,3.5,0,1,0,5,0
EMP03832,56,96160.0,3.5,2,Yes,4,3,3.0,32,8,0,9,No,Never,Sales,Bachelor,Analyst,Married,187.0,2,4,3,36.0,2.8,3.9,0,5,0,19,1
EMP03833,44,46135.0,3.2,3,Yes,4,1,2.5,24,3,0,9,No,Never,Operations,Bachelor,Consultant,Married,216.0,5,3,3,44.0,3.6,2.6,0,1,1,19,1
EMP03834,30,74330.0,3.0,2,Yes,4,2,2.4,19,10,0,19,Yes,Never,Sales,Bachelor,Executive,Married,130.0,4,2,6,40.0,2.0,3.8,1,4,2,17,0
EMP03835,36,72569.0,4.3,3,No,2,1,2.5,11,2,1,8,No,Frequent,Sales,Bachelor,Manager,Married,165.0,8,2,2,78.0,4.1,4.3,0,1,0,14,1
EMP03836,22,92690.0,11.0,4,No,4,3,3.3,18,14,0,18,No,Never,Finance,Bachelor,Associate,Single,148.0,7,1,3,26.0,3.5,4.0,0,4,0,4,0
EMP03837,54,113100.0,6.4,3,No,1,5,2.6,8,11,1,13,No,Never,HR,PhD,Executive,Single,179.0,5,0,3,74.0,3.5,3.9,0,4,0,11,0
EMP03838,33,63422.0,8.7,4,Yes,3,1,3.1,26,11,0,6,No,Frequent,Finance,Master,Specialist,Married,188.0,5,3,2,32.0,2.9,3.5,1,3,2,18,0
EMP03839,23,63215.0,3.3,2,No,5,4,3.6,35,3,1,17,No,Never,Finance,Bachelor,Associate,Single,213.0,4,4,3,42.0,3.5,2.8,0,4,0,12,0
EMP03840,38,51128.0,8.9,5,No,1,5,3.2,32,2,0,17,Yes,Rarely,Sales,Bachelor,Executive,Single,160.0,5,3,3,56.0,3.9,3.5,0,4,0,6,1
EMP03841,46,80116.0,3.9,3,No,4,3,3.9,2,14,0,8,No,Rarely,Operations,Bachelor,Associate,Single,165.0,2,1,5,25.0,3.4,3.3,0,3,1,10,0
EMP03842,54,71651.0,4.5,3,Yes,1,4,4.3,16,16,2,6,No,Never,Operations,Bachelor,Executive,Married,169.0,4,5,1,40.0,2.9,3.1,0,4,2,14,1
EMP03843,26,57932.0,3.8,2,No,2,5,1.8,19,12,0,5,No,Rarely,IT,Bachelor,Associate,Single,186.0,4,2,5,23.0,3.1,3.5,1,0,0,3,0
EMP03844,44,47732.0,2.1,1,No,3,5,3.0,12,9,0,13,No,Rarely,Operations,MBA,Associate,Married,162.0,10,0,2,62.0,3.2,2.6,0,0,1,19,0
EMP03845,38,51729.0,10.9,5,No,3,2,3.1,23,17,0,20,Yes,Rarely,Operations,Master,Manager,Married,146.0,4,1,3,63.0,3.3,2.0,0,3,0,7,0
EMP03846,24,30978.0,6.2,2,Yes,4,4,3.2,26,12,0,11,Yes,Frequent,Operations,Bachelor,Consultant,Married,194.0,9,0,6,10.0,3.4,3.3,0,3,0,7,0
EMP03847,48,24887.0,0.7,1,No,1,2,2.9,16,7,0,17,Yes,Frequent,Operations,Bachelor,Manager,Married,185.0,7,4,2,14.0,2.9,3.0,0,2,1,12,1
EMP03848,29,52337.0,1.9,3,No,5,2,3.0,23,7,0,7,Yes,Rarely,Sales,Bachelor,Executive,Single,182.0,4,3,3,15.0,3.9,1.8,1,3,2,7,0
EMP03849,32,47303.0,6.3,3,No,4,2,4.0,18,3,0,7,No,Rarely,IT,Bachelor,Associate,Single,162.0,10,1,4,30.0,3.0,3.7,0,2,1,14,0
EMP03850,50,70131.0,5.4,4,No,4,1,2.8,39,17,3,7,No,Rarely,Operations,PhD,Specialist,Married,200.0,4,2,1,33.0,4.0,4.3,0,0,0,5,1
EMP03851,49,65198.0,6.6,2,No,4,4,4.8,27,14,0,15,No,Never,Operations,Bachelor,Manager,Single,186.0,5,1,2,43.0,3.3,2.0,0,3,1,8,0
EMP03852,40,48459.0,2.4,3,Yes,4,3,3.3,36,15,1,11,No,Rarely,Sales,Bachelor,Specialist,Married,189.0,6,3,0,73.0,2.5,2.9,0,0,0,18,1
EMP03853,45,56037.0,1.9,2,No,3,4,3.0,6,15,1,12,No,Frequent,Operations,PhD,Specialist,Divorced,168.0,4,0,4,94.0,3.6,2.8,2,5,1,13,1
EMP03854,45,49937.0,7.0,5,No,2,4,4.7,3,2,0,20,No,Rarely,Operations,Master,Manager,Married,195.0,8,6,6,16.0,3.3,2.1,1,5,2,5,1
EMP03855,57,89323.0,6.8,3,No,1,3,3.4,6,10,0,10,No,Frequent,Operations,Master,Analyst,Married,214.0,6,3,8,36.0,4.7,2.8,0,4,1,16,1
EMP03856,26,69903.0,7.6,5,Yes,2,4,2.8,22,10,1,11,No,Never,Operations,Bachelor,Specialist,Married,162.0,9,1,3,41.0,3.0,4.5,0,5,1,12,1
EMP03857,21,61355.0,3.5,3,No,2,5,3.0,11,3,1,19,No,Never,Operations,Bachelor,Executive,Married,169.0,4,2,2,68.0,2.9,4.0,1,4,1,3,1
EMP03858,44,86554.0,10.8,5,No,1,1,3.0,37,1,0,14,No,Rarely,Marketing,Master,Consultant,Married,157.0,4,1,1,54.0,3.5,3.0,0,0,0,20,0
EMP03859,33,100442.0,4.3,1,No,2,4,3.6,4,6,1,8,No,Never,Marketing,Bachelor,Analyst,Single,167.0,13,2,6,30.0,3.6,2.5,0,1,0,4,0
EMP03860,33,84584.0,3.6,2,No,5,2,3.5,31,15,0,10,No,Rarely,Sales,Bachelor,Consultant,Married,154.0,5,4,4,33.0,3.9,3.5,2,5,1,15,1
EMP03861,48,66431.0,9.2,4,No,1,1,2.8,14,7,0,9,Yes,Frequent,HR,Master,Associate,Married,174.0,6,2,3,25.0,2.0,2.5,0,5,3,11,0
EMP03862,22,66100.0,3.3,2,No,1,4,2.8,18,17,1,19,Yes,Never,IT,Bachelor,Consultant,Married,166.0,5,3,3,30.0,2.7,4.0,0,1,2,17,1
EMP03863,40,52508.0,9.5,5,Yes,5,3,3.8,27,5,1,11,Yes,Frequent,Operations,PhD,Specialist,Married,171.0,5,1,3,82.0,2.6,3.2,0,0,4,13,1
EMP03864,35,61436.0,3.4,1,No,3,1,2.3,25,15,1,13,No,Rarely,Operations,Bachelor,Specialist,Married,191.0,5,1,2,55.0,2.2,2.8,0,0,2,3,1
EMP03865,54,61240.0,4.8,3,No,4,3,2.6,37,19,0,17,No,Never,HR,Master,Specialist,Married,157.0,10,2,2,57.0,3.8,2.7,0,2,1,9,0
EMP03866,44,52537.0,3.1,1,Yes,5,1,3.2,26,6,2,5,Yes,Never,Finance,Master,Manager,Married,177.0,5,3,4,43.0,3.7,2.2,1,1,1,5,0
EMP03867,58,62577.0,5.6,3,Yes,2,1,3.9,32,10,0,14,No,Never,Finance,Bachelor,Associate,Single,196.0,3,2,3,29.0,3.3,4.4,1,5,0,14,1
EMP03868,44,64477.0,2.7,2,Yes,4,1,4.0,1,8,1,14,Yes,Rarely,IT,PhD,Consultant,Married,176.0,9,2,1,78.0,2.8,3.2,0,3,1,13,0
EMP03869,21,83316.0,15.0,5,Yes,4,5,3.1,33,15,0,7,No,Frequent,Sales,MBA,Executive,Married,165.0,5,2,4,68.0,3.1,3.5,0,0,2,20,1
EMP03870,33,60125.0,1.0,1,No,5,1,3.5,8,4,0,10,No,Rarely,Operations,MBA,Specialist,Single,171.0,7,1,1,25.0,3.0,3.9,0,4,1,12,0
