transaction_id,age,income,transaction_amount,account_age_days,transactions_24h,failed_attempts_24h,merchant_risk_score,distance_from_home_km,device_trust_score,is_international,is_new_device,transaction_hour,merchant_category,payment_method,is_fraud
3155,21.0,61530.49,385.8,3233,2,0,0.1192,4.4,0.7663,0,0,13,fashion,wallet,0
3156,66.0,87432.26,127.94,3100,7,0,0.217,3.25,0.7187,0,0,10,grocery,card,0
3157,61.0,22474.22,244.76,262,5,0,0.2151,6.16,0.7053,0,0,18,fashion,upi,0
3158,74.0,51168.94,160.88,1995,1,0,0.1532,20.86,0.8417,0,0,15,food,card,0
3159,56.0,25692.98,156.08,618,4,0,0.3404,0.16,0.8328,1,1,13,fashion,wallet,0
3160,67.0,64040.73,132.78,2066,5,0,0.1034,4.77,0.6313,0,0,12,food,card,0
3161,24.0,135692.97,215.39,2157,0,1,0.3402,2.0,0.91,0,0,8,food,wallet,0
3162,68.0,42376.19,341.93,3982,0,0,0.2036,0.48,0.6878,0,0,13,gaming,card,0
3163,27.0,,904.5,1571,2,0,0.3,28.86,0.8459,1,0,5,fashion,card,1
3164,35.0,83379.37,147.0,1825,4,1,0.1595,10.25,0.8945,0,0,0,electronics,upi,1
3165,,17638.53,121.43,2060,3,0,0.2438,0.71,0.8858,0,0,18,electronics,card,0
3166,40.0,41271.51,106.75,546,4,0,0.109,16.74,0.6841,1,0,2,food,upi,0
3167,60.0,67209.65,782.69,267,4,0,0.2234,7.68,0.8637,1,0,23,travel,upi,0
3168,33.0,15000.0,358.99,2847,3,0,0.3697,0.09,0.8797,0,0,18,grocery,wallet,0
3169,64.0,32139.59,26.95,1223,5,0,0.1666,2.35,0.957,0,0,17,electronics,card,1
3170,52.0,100766.41,25.79,1469,4,1,0.2081,29.56,0.5141,0,0,10,food,card,0
3171,53.0,95486.18,78.48,3969,3,0,0.0694,5.71,0.6693,0,0,4,food,card,0
3172,71.0,,226.58,1016,5,0,0.5481,0.61,0.516,1,0,13,grocery,card,0
3173,42.0,89348.27,174.08,3619,2,2,0.3022,17.86,0.7126,0,0,18,travel,upi,0
3174,37.0,61907.45,301.19,2524,6,0,0.0512,2.13,0.8975,0,0,12,grocery,net_banking,0
3175,74.0,74649.24,151.04,1082,6,0,0.0733,16.97,0.6992,0,0,4,food,wallet,0
3176,49.0,,728.05,3818,3,1,0.0812,11.29,0.852,0,1,2,fashion,upi,0
3177,53.0,58617.32,389.58,2500,4,1,0.4156,1.75,0.6181,0,0,3,jewelry,upi,1
3178,34.0,38843.06,194.52,1271,5,0,0.0917,14.68,0.8301,1,0,23,fashion,upi,0
3179,30.0,110194.72,565.83,1821,1,0,0.0739,12.98,0.7322,0,0,13,fashion,card,0
3180,27.0,127000.48,34.61,1507,3,1,0.5568,5.05,0.856,0,0,12,gaming,card,0
3181,30.0,117482.01,165.32,3386,1,0,0.0856,19.24,0.7519,0,0,16,electronics,upi,0
3182,29.0,43942.12,206.53,1877,7,0,0.4229,0.28,0.9583,0,0,6,travel,card,0
3183,,32549.35,328.65,176,6,1,0.0507,0.9,0.7265,0,0,5,jewelry,card,0
3184,21.0,111015.37,32.39,2761,1,0,0.2486,4.28,0.5777,0,0,15,gaming,upi,0
3185,53.0,74179.08,138.73,3035,7,0,0.3453,0.92,,0,0,17,electronics,card,0
3186,72.0,65894.47,268.65,1601,6,0,0.4721,3.59,0.6732,0,0,13,fashion,wallet,1
3187,61.0,38816.12,290.07,3689,8,1,0.098,3.12,0.7579,0,0,6,grocery,wallet,1
3188,40.0,69508.45,589.39,1717,4,1,0.1379,2.92,0.6864,0,0,7,travel,upi,0
3189,21.0,30278.27,385.47,1078,4,1,0.3265,0.16,0.7062,0,0,19,electronics,card,0
3190,65.0,77949.99,169.37,2812,6,0,0.1007,3.69,0.8466,0,0,21,gaming,card,0
3191,18.0,117415.73,353.52,536,2,0,0.2637,1.4,0.911,0,0,18,electronics,upi,0
3192,56.0,134883.07,147.17,3940,5,1,0.2486,19.26,0.8517,0,0,19,grocery,card,1
3193,56.0,81208.62,208.46,2742,2,1,0.1625,8.75,0.922,0,0,9,electronics,card,0
3194,28.0,25718.78,398.52,1286,2,0,0.2023,12.47,0.8365,0,1,15,travel,wallet,0
3195,60.0,61305.21,172.03,354,6,0,0.2424,21.15,0.788,1,0,13,fashion,upi,0
3196,28.0,178423.18,258.51,2353,1,0,0.1943,2.93,0.7609,0,0,17,food,upi,0
3197,30.0,34110.21,470.72,2358,3,0,0.3473,0.91,0.798,1,1,12,grocery,upi,0
3198,64.0,53238.58,366.91,3183,3,1,0.1989,1.73,0.7953,0,0,5,travel,wallet,0
3199,73.0,119674.02,617.96,1155,5,0,0.1252,11.96,0.6068,0,0,18,grocery,card,0
3200,33.0,77227.6,1847.16,872,3,0,0.2944,7.0,0.8397,0,0,15,food,card,0
3201,70.0,215168.01,363.54,1668,5,1,0.153,2.86,0.8745,0,0,4,food,card,0
3202,70.0,36754.29,113.48,3278,4,0,0.1864,9.05,0.7251,0,0,22,jewelry,wallet,0
3203,61.0,31911.53,300.3,3635,5,1,0.1442,10.82,0.8871,0,0,13,food,upi,0
3204,25.0,107834.99,287.66,1439,1,0,0.134,1.86,0.8387,0,0,4,grocery,upi,0
3205,35.0,28491.33,332.44,219,2,1,0.3028,9.42,0.7369,0,1,0,food,card,0
3206,56.0,49358.54,802.69,470,8,0,0.0723,1.54,0.8982,0,0,11,fashion,card,0
3207,74.0,53049.61,33.41,2191,4,1,0.1096,6.88,0.6405,0,0,2,electronics,upi,0
3208,64.0,97234.68,817.94,128,4,0,0.0166,0.97,0.8765,0,0,5,grocery,card,0
3209,41.0,77105.96,1145.24,2903,1,0,0.1532,21.44,0.8718,0,0,18,gaming,upi,0
3210,31.0,70719.33,317.67,161,3,0,0.1792,6.11,0.9923,0,0,17,gaming,card,0
3211,72.0,,325.41,1711,0,0,0.2601,1.43,0.7088,0,0,0,grocery,net_banking,0
3212,33.0,107295.36,141.36,3196,3,1,0.1375,2.84,0.9497,0,0,10,fashion,card,0
3213,37.0,250000.0,181.14,1887,2,2,0.6018,2.27,0.8826,0,0,22,gaming,net_banking,0
3214,,80442.15,361.73,2709,2,0,0.2267,6.68,0.6035,0,0,18,electronics,net_banking,0
3215,50.0,58099.26,339.17,1355,2,1,0.1286,15.12,0.9524,1,0,3,fashion,net_banking,1
3216,33.0,26937.21,370.06,3180,11,0,0.2636,3.36,0.8204,0,0,8,food,net_banking,1
3217,18.0,38734.02,336.85,1723,3,0,0.0606,3.69,0.5314,0,0,3,,card,0
3218,42.0,48900.74,442.02,3019,5,2,0.4432,1.36,0.9325,0,0,19,,,0
3219,74.0,40988.97,395.28,3810,6,0,0.0719,10.07,0.9451,0,1,5,food,wallet,0
3220,42.0,54515.79,64.63,1542,3,0,0.1914,7.32,0.8625,0,0,22,travel,net_banking,0
3221,57.0,146238.96,413.73,950,4,0,0.0619,13.37,0.984,0,0,19,grocery,wallet,0
3222,32.0,109210.26,1154.64,3734,5,0,0.0727,0.78,0.835,1,0,18,fashion,card,0
3223,62.0,50399.19,175.27,2733,2,0,0.138,0.78,0.9612,0,0,5,food,net_banking,0
3224,62.0,28297.66,806.28,3515,4,0,0.1821,3.57,0.756,0,0,17,electronics,wallet,0
3225,52.0,114764.87,71.93,1532,5,1,0.0784,11.47,0.6574,1,0,16,grocery,wallet,1
3226,61.0,53535.95,174.72,1412,2,1,0.2419,0.82,0.8213,1,0,22,fashion,card,0
3227,50.0,21279.79,94.8,522,8,0,0.355,8.59,0.7617,0,0,6,food,card,0
3228,39.0,81383.27,714.93,3098,5,0,0.2735,15.62,0.9646,0,1,6,travel,wallet,0
3229,60.0,96685.25,928.37,3381,2,1,0.1169,5.04,0.8657,0,0,16,food,card,0
3230,65.0,15000.0,163.0,3284,1,0,0.14,0.1,0.9338,0,1,12,food,card,0
3231,65.0,34946.84,580.57,1185,9,1,0.1976,15.79,0.8707,0,0,21,food,upi,0
3232,30.0,51758.23,937.84,1969,3,0,0.7283,4.26,0.6942,0,0,1,food,card,0
3233,56.0,82377.65,174.17,1987,4,1,0.6597,6.6,0.7649,0,0,11,,upi,0
3234,,41416.22,204.94,508,4,0,0.2532,13.99,0.8403,0,0,23,food,net_banking,1
3235,50.0,34801.31,374.87,30,3,2,0.2059,3.66,0.9103,1,0,11,jewelry,wallet,0
3236,50.0,82045.69,77.51,1356,6,1,0.0741,4.01,,0,0,19,electronics,card,0
3237,38.0,42510.7,200.95,2055,3,1,0.285,27.69,0.7943,0,0,8,fashion,upi,0
3238,74.0,74103.54,1534.17,3955,1,2,0.1485,14.71,0.8525,0,0,14,electronics,card,0
3239,68.0,29844.47,109.17,3498,3,1,0.3056,1.81,0.709,0,0,23,grocery,card,0
3240,20.0,26142.18,422.75,2872,5,1,0.1679,2.44,0.8178,0,0,3,fashion,upi,1
3241,29.0,83323.55,303.92,3852,2,1,0.3078,13.44,0.8996,1,0,20,grocery,card,0
3242,29.0,63194.62,152.81,3105,5,2,0.1179,0.2,0.9218,0,0,9,food,net_banking,0
3243,69.0,91348.68,224.67,2119,2,0,0.1765,0.08,0.9518,0,0,21,grocery,net_banking,0
3244,47.0,41034.25,1038.55,3650,1,1,0.2733,12.12,0.9935,0,0,10,gaming,wallet,0
3245,59.0,35517.49,313.11,3681,1,0,0.4138,0.05,0.7081,0,1,5,food,upi,0
3246,64.0,116248.32,366.05,834,3,1,0.2723,4.46,0.8321,0,0,18,food,upi,0
3247,61.0,23800.48,892.31,1152,2,1,0.2896,1.05,0.7228,0,0,11,travel,upi,0
3248,23.0,109468.47,134.77,3874,7,0,0.3828,7.49,0.7837,0,0,18,fashion,net_banking,1
3249,25.0,,63.18,52,10,1,0.0715,0.35,0.8916,0,0,2,food,net_banking,1
3250,40.0,88268.42,1055.01,2087,1,0,0.0887,0.3,0.6734,0,0,18,gaming,upi,0
3251,37.0,37676.59,206.33,1549,3,0,0.2112,3.94,0.8211,0,0,2,electronics,wallet,0
3252,60.0,35101.54,439.9,2986,2,0,0.2988,13.07,0.5996,0,0,5,food,card,0
3253,26.0,48999.13,83.98,3834,9,0,0.317,13.78,0.8736,1,0,5,electronics,net_banking,1
3254,39.0,26979.07,265.47,1293,10,0,0.2026,12.87,0.6,1,1,8,fashion,upi,1
3255,31.0,32407.88,60.1,905,5,2,0.2036,4.22,0.9163,1,1,19,grocery,card,1
3256,28.0,78408.87,191.85,1337,4,2,0.1148,2.2,0.6971,0,0,12,gaming,card,0
3257,27.0,78608.14,94.16,2871,0,1,0.0818,15.21,0.7589,0,0,9,food,upi,0
3258,29.0,30878.71,74.84,1457,5,0,0.1239,1.99,0.9702,0,0,6,fashion,upi,0
3259,50.0,79774.21,132.93,2580,3,0,0.056,17.18,0.7908,0,0,16,gaming,card,0
3260,41.0,70611.99,18.17,1411,6,0,0.0344,4.86,0.8681,0,0,19,electronics,card,0
3261,42.0,126187.72,56.43,2969,5,0,0.2995,13.08,0.5562,0,0,20,grocery,wallet,0
3262,45.0,75215.57,393.61,278,5,0,0.4265,3.65,0.7834,0,0,23,fashion,card,0
3263,60.0,98450.39,254.84,1390,3,0,0.0981,0.64,0.7111,0,0,21,fashion,wallet,0
3264,67.0,71502.03,61.48,1259,2,0,0.1529,0.97,0.8864,0,0,13,gaming,wallet,0
3265,48.0,94282.37,311.32,2403,2,1,0.2344,1.57,0.7147,0,0,7,jewelry,wallet,0
3266,54.0,27096.88,74.79,2600,7,0,0.0365,1.16,0.9503,0,0,20,food,card,0
3267,60.0,51437.82,370.52,2916,5,0,0.0298,6.57,0.7612,1,0,0,fashion,wallet,0
3268,57.0,53833.32,160.34,3610,2,0,0.2834,4.91,0.7859,1,0,12,grocery,net_banking,0
3269,25.0,48099.45,130.04,3191,6,0,0.1432,12.78,0.8857,0,0,12,food,net_banking,0
3270,74.0,70208.6,164.33,195,3,0,0.1643,4.51,0.8105,0,0,19,fashion,card,0
3271,27.0,77963.6,2327.35,2720,3,0,0.321,34.76,0.7561,0,1,12,grocery,upi,0
3272,41.0,68242.98,84.28,96,9,1,0.0034,2.31,0.6805,0,0,22,food,upi,0
3273,55.0,49899.65,225.77,1671,3,1,0.1036,7.7,0.9167,0,0,6,jewelry,card,0
3274,40.0,36696.51,393.2,2381,6,0,0.3141,3.17,0.9225,0,0,10,electronics,wallet,0
3275,31.0,100563.11,68.75,1297,4,0,0.1201,38.73,0.6746,0,0,8,electronics,upi,0
3276,70.0,66665.41,36.55,2807,4,0,0.041,20.5,0.9058,0,0,7,jewelry,upi,0
3277,22.0,31409.03,98.68,3190,4,0,0.2453,1.39,0.9245,0,0,13,electronics,card,0
3278,32.0,49442.24,384.68,2444,3,0,0.1258,1.92,0.8905,0,0,12,grocery,card,0
3279,74.0,21084.08,127.86,2113,3,0,0.0697,14.6,0.8362,0,0,14,food,upi,0
3280,59.0,56080.44,142.86,3892,1,0,0.0278,0.61,0.5677,0,0,17,food,net_banking,0
3281,22.0,49314.8,447.52,2619,3,1,0.2558,9.9,0.8196,0,0,0,jewelry,card,0
3282,61.0,40100.0,80.37,938,1,0,0.0515,1.73,0.8948,0,0,6,food,net_banking,0
3283,73.0,131481.12,164.71,2636,2,0,0.2309,6.2,0.6205,0,0,11,travel,wallet,0
3284,23.0,29120.68,39.61,1940,7,1,0.1271,41.49,0.7183,0,0,13,fashion,net_banking,0
3285,,81113.49,248.06,124,2,0,0.3468,6.6,0.8817,0,0,1,gaming,wallet,1
3286,44.0,183098.21,226.44,3666,3,0,0.3503,18.59,0.9687,0,0,16,,upi,0
3287,25.0,99467.46,398.81,3189,10,1,0.0577,10.78,0.6896,0,1,6,,upi,1
3288,29.0,54054.18,57.27,2481,2,0,0.2191,25.7,0.9216,0,0,8,electronics,net_banking,0
3289,27.0,29476.56,148.57,2701,5,1,0.0697,12.46,0.929,0,0,18,travel,card,0
3290,28.0,26002.66,50.12,2321,2,0,0.1907,15.94,0.9231,0,0,1,grocery,net_banking,0
3291,41.0,43858.99,140.73,1392,5,0,0.1825,1.31,0.7584,0,0,23,travel,net_banking,0
3292,44.0,37693.32,792.15,3733,3,0,0.1724,16.24,0.8967,0,0,8,grocery,card,0
3293,31.0,37024.59,130.61,2226,6,0,0.3976,15.41,0.855,0,0,11,gaming,card,0
3294,34.0,45964.11,45.93,1375,4,1,0.1768,16.65,0.9271,0,0,7,fashion,card,0
3295,28.0,51992.39,91.2,2748,5,0,0.0778,9.48,0.8547,0,0,5,grocery,upi,0
3296,63.0,71822.64,35.95,653,3,0,0.1922,1.34,0.9071,0,0,20,fashion,card,0
3297,30.0,27841.99,49.26,1298,8,0,0.2302,0.3,0.8242,0,0,3,jewelry,upi,0
3298,69.0,,352.11,543,2,0,0.2157,1.72,0.6758,0,1,10,food,card,0
3299,48.0,50375.93,42.38,367,2,0,0.1471,21.0,0.8859,0,0,21,grocery,card,0
3300,63.0,49393.38,245.99,3292,2,0,0.1915,0.24,0.847,1,1,8,electronics,net_banking,0
3301,54.0,151013.05,184.69,1765,7,0,0.3723,15.37,0.832,1,0,5,food,net_banking,0
3302,,62493.89,105.79,3432,3,0,0.2335,11.85,0.8041,0,0,20,electronics,upi,0
3303,52.0,22643.18,225.95,2560,3,1,0.1791,3.73,,0,0,11,fashion,card,0
3304,33.0,69222.98,70.48,958,0,0,0.1877,8.52,0.7281,0,0,3,grocery,net_banking,0
3305,24.0,74250.78,417.3,869,5,0,0.0314,24.76,0.9104,0,0,3,grocery,card,0
3306,32.0,51342.19,89.53,1844,6,0,0.3303,4.21,0.9347,0,1,17,fashion,net_banking,0
3307,33.0,28218.14,122.31,406,1,0,0.3001,10.55,0.8876,0,0,8,electronics,upi,0
3308,25.0,144642.22,108.59,2351,3,1,0.2272,1.96,,0,0,6,grocery,card,0
3309,19.0,30535.72,358.68,1853,4,0,0.1245,12.59,0.5333,0,0,9,electronics,card,0
3310,71.0,79103.56,310.26,581,5,1,0.4886,3.53,0.8304,0,0,18,grocery,upi,1
3311,47.0,61397.0,13.08,2113,0,1,0.3491,1.13,0.9465,0,0,19,travel,net_banking,0
3312,40.0,76537.36,232.11,3399,2,0,0.1011,8.17,0.795,1,0,6,fashion,card,0
3313,71.0,140626.16,31.45,3637,6,1,0.2954,12.76,0.8853,0,0,8,grocery,upi,1
3314,30.0,74906.04,127.95,1692,5,0,0.2609,2.27,,0,0,9,food,net_banking,0
3315,40.0,40450.05,161.54,320,5,0,0.1449,1.2,0.9118,0,0,12,gaming,card,0
3316,66.0,,126.58,3457,2,0,0.305,7.17,0.8259,0,0,10,food,upi,0
3317,54.0,38870.22,297.01,2217,3,0,0.2139,5.73,0.7957,0,1,16,grocery,card,0
3318,40.0,60176.99,369.83,3047,4,0,0.1355,12.55,0.8596,0,0,0,grocery,upi,0
3319,,27008.11,83.05,209,6,1,0.3517,4.81,0.8214,0,0,22,grocery,card,0
3320,20.0,31156.68,80.09,1200,3,0,0.4355,5.61,0.6325,0,1,23,fashion,card,0
3321,22.0,56576.62,173.64,1163,9,0,0.4647,3.12,0.6239,0,0,8,grocery,upi,0
3322,27.0,67341.78,38.44,2874,6,0,0.426,3.08,0.8012,0,0,14,grocery,card,0
3323,62.0,21563.85,111.72,2734,3,0,0.054,6.14,0.9357,0,0,20,electronics,card,0
3324,54.0,,693.0,2970,3,0,0.127,6.18,0.7809,0,0,6,electronics,wallet,0
3325,42.0,35045.5,39.91,1606,2,0,0.0807,5.7,0.8245,0,0,21,grocery,card,0
3326,62.0,111181.23,128.1,1265,4,0,0.4342,6.62,0.8109,0,0,3,electronics,net_banking,0
3327,27.0,45320.2,99.55,781,2,0,0.148,12.11,0.8704,0,0,22,gaming,upi,0
3328,30.0,29646.41,1337.06,1037,5,1,0.2753,6.02,0.7459,0,0,13,grocery,upi,0
3329,40.0,57341.56,105.12,681,5,0,0.0728,3.38,0.8765,0,0,5,fashion,wallet,0
3330,70.0,33228.37,111.4,3299,7,0,0.252,8.09,0.6874,0,0,20,fashion,card,0
3331,,110526.25,64.21,2720,7,0,0.1146,0.84,0.7568,0,0,1,electronics,card,0
3332,66.0,55016.04,181.69,2721,4,1,0.213,1.84,0.721,1,1,11,,upi,1
3333,32.0,50597.95,235.83,3547,2,2,0.0221,1.37,0.7988,0,0,20,fashion,net_banking,0
3334,66.0,,74.23,2966,5,1,0.1047,12.01,0.9362,0,0,11,grocery,upi,1
3335,22.0,31646.01,483.8,1302,0,0,0.1232,3.53,0.8521,0,0,22,electronics,upi,0
3336,30.0,27066.55,236.04,1272,3,1,0.0765,3.33,0.6077,1,1,8,electronics,net_banking,0
3337,47.0,68849.75,421.94,535,5,0,0.1869,3.43,0.6668,0,0,18,jewelry,card,0
3338,20.0,30039.53,129.65,2897,1,0,0.4496,0.04,0.8674,0,0,7,electronics,upi,0
3339,66.0,30033.93,229.55,3501,4,0,0.1569,1.3,0.8056,1,0,21,fashion,wallet,0
3340,67.0,87142.87,145.45,2865,0,1,0.5416,8.01,0.746,0,0,21,electronics,upi,0
3341,48.0,73414.28,773.28,1898,4,2,0.2529,18.5,0.699,0,0,20,jewelry,upi,1
3342,35.0,27597.55,202.19,1353,2,0,0.1546,0.73,0.8522,0,0,22,travel,wallet,0
3343,23.0,,181.58,1769,2,0,0.2415,0.73,0.7799,0,0,2,jewelry,net_banking,0
1211,53.0,37720.15,109.98,1738,7,0,0.1544,5.18,0.7929,0,0,13,travel,card,0
3345,48.0,146102.55,107.45,686,4,0,0.1148,2.76,0.6542,0,0,14,jewelry,card,0
3346,61.0,90526.16,228.3,1742,9,0,0.3358,2.93,0.8976,0,0,10,gaming,wallet,0
3347,52.0,43635.39,408.52,969,4,0,0.2348,22.15,0.8868,0,0,17,travel,wallet,0
3348,25.0,75508.12,90.78,2964,1,1,0.2325,11.81,0.9927,0,0,22,food,upi,0
3349,24.0,26086.84,204.29,3628,4,0,0.1562,16.74,0.8714,0,0,9,fashion,card,0
3350,62.0,37992.08,216.4,798,3,0,0.1405,2.3,0.6565,0,1,3,electronics,upi,0
3351,27.0,58265.37,257.58,53,5,0,0.197,4.05,0.7757,0,0,15,travel,wallet,0
3352,71.0,70531.55,32.64,3500,4,0,0.118,22.14,0.8677,0,0,11,food,card,0
3353,24.0,52129.48,71.39,1196,5,0,0.1581,2.51,0.9971,0,0,3,grocery,card,0
3354,59.0,63038.18,45.93,1043,4,0,0.2385,9.55,0.8384,0,0,4,fashion,card,1
3355,73.0,57421.47,186.02,3425,7,1,0.2001,15.76,0.8087,0,0,17,grocery,wallet,0
3356,43.0,50267.85,73.11,3363,5,0,0.2188,1.04,0.8348,0,0,4,grocery,card,0
3357,,46733.12,109.59,2335,5,0,0.148,16.15,0.7447,0,0,20,food,card,0
3358,67.0,43505.51,54.53,648,3,0,0.1193,14.48,0.7351,0,0,8,travel,card,0
8183,60.0,80014.3,521.69,2226,2,1,0.1263,8.87,0.926,0,0,21,electronics,card,0
3360,48.0,68943.12,58.49,2965,5,0,0.1117,3.36,0.7662,0,0,3,travel,upi,0
3361,74.0,61339.91,384.09,1790,6,0,0.384,8.08,0.8991,0,0,6,food,card,0
3362,60.0,28763.43,290.67,2258,5,0,0.2404,10.96,0.8445,0,0,14,fashion,net_banking,0
3363,20.0,31750.96,209.18,2159,5,1,0.2639,1.1,0.5046,0,0,3,electronics,wallet,0
3364,64.0,68492.08,133.09,2655,4,0,0.0657,2.73,0.8469,0,0,11,,wallet,0
3365,27.0,,23.46,2077,3,0,0.2612,5.58,0.9811,1,0,3,fashion,upi,0
3366,60.0,59809.33,113.84,3897,2,0,0.0197,3.84,0.7502,0,0,16,grocery,wallet,0
3367,53.0,43856.18,84.06,169,2,0,0.122,0.14,0.8306,0,1,16,food,upi,0
3368,34.0,62222.73,230.5,238,4,0,0.3309,1.62,,0,0,7,travel,net_banking,0
3369,42.0,29431.97,334.51,630,6,0,0.126,12.36,0.6745,0,0,17,electronics,upi,0
3370,24.0,112984.64,249.03,622,1,1,0.1595,1.29,0.7891,0,0,3,travel,card,0
3371,74.0,60944.28,636.51,2010,5,1,0.1572,7.09,0.8634,0,1,2,electronics,card,0
3372,,38058.78,101.97,343,2,0,0.3637,0.85,0.5578,0,0,21,food,card,0
3373,35.0,50178.95,97.83,789,5,0,0.1282,3.45,0.9456,0,0,17,fashion,net_banking,0
3374,,41159.85,508.18,2092,6,0,0.2969,17.83,0.8394,0,0,6,electronics,upi,0
3375,56.0,113154.22,212.55,3601,6,1,0.2377,2.62,0.8028,0,0,14,,net_banking,0
3376,46.0,49210.21,140.61,3217,2,0,0.1071,23.55,0.916,0,0,1,fashion,card,0
3377,46.0,59906.46,1140.79,890,4,0,0.0424,3.06,0.8674,0,1,23,food,upi,0
9913,42.0,71363.65,197.51,1700,8,0,0.6262,11.16,0.6094,0,0,4,electronics,net_banking,0
3379,66.0,36595.0,148.77,2963,6,1,0.2625,2.07,0.7674,1,1,9,grocery,upi,1
3380,40.0,61183.25,90.65,3124,5,0,0.3346,1.6,0.7414,0,0,0,travel,net_banking,0
3381,65.0,63960.95,678.22,3718,3,0,0.178,11.2,0.3045,0,0,11,grocery,card,0
3382,62.0,23396.58,221.4,1749,4,0,0.3397,0.16,0.7099,0,0,10,electronics,wallet,0
3383,72.0,63200.76,184.47,261,0,0,0.0936,0.93,0.9632,1,0,20,jewelry,upi,0
3384,70.0,53632.97,353.98,3767,2,1,0.2049,6.2,0.922,1,1,0,grocery,wallet,0
6788,19.0,58054.37,681.59,1694,3,2,0.2926,2.23,0.9908,0,0,21,grocery,wallet,0
3386,32.0,56088.43,311.94,1549,6,0,0.2831,21.8,0.7615,0,0,16,jewelry,upi,0
3387,62.0,63426.17,435.69,1674,2,0,0.6068,20.57,0.9165,0,1,19,gaming,card,0
3388,59.0,114763.32,282.68,3938,1,0,0.2387,3.74,0.6997,0,0,12,food,upi,0
3389,34.0,28749.03,313.52,1463,3,0,0.397,8.16,0.9443,0,0,6,electronics,card,0
3390,56.0,45565.43,86.6,2239,0,1,0.0931,11.9,0.8159,0,1,10,gaming,net_banking,0
3391,32.0,79358.33,1100.27,2031,5,0,0.0217,1.27,0.8932,0,0,7,grocery,wallet,0
3392,47.0,71653.53,52.42,3960,5,0,0.1595,2.63,0.8444,0,0,1,fashion,net_banking,0
3393,63.0,70810.43,245.26,3810,2,1,0.2877,27.22,0.8746,0,0,10,grocery,card,0
3394,28.0,250000.0,47.28,2538,1,0,0.2742,1.28,0.5337,0,0,16,jewelry,card,0
3395,37.0,77100.34,163.18,450,5,0,0.1233,40.82,0.7604,0,0,17,food,upi,0
3396,63.0,102447.35,101.66,1404,3,1,0.4084,18.88,0.9084,1,0,17,travel,upi,0
3397,43.0,46453.12,206.17,2674,5,1,0.1422,2.43,0.8651,0,1,16,grocery,card,0
3398,,31856.18,253.34,3219,2,1,0.1462,4.86,0.8685,0,0,19,food,upi,0
3399,18.0,46268.37,69.17,3014,3,0,0.2262,4.46,0.7146,0,0,8,travel,wallet,0
3400,59.0,81362.24,174.78,1963,4,0,0.2421,0.24,0.6138,0,0,22,travel,upi,0
3401,64.0,68792.07,725.33,2692,2,1,0.1827,2.9,0.7466,0,0,17,fashion,wallet,0
3402,70.0,68656.89,48.46,1255,3,0,0.1168,4.32,0.8532,1,0,9,travel,card,0
3403,26.0,48883.69,76.62,2554,5,0,0.1051,3.01,0.8369,0,0,22,grocery,wallet,0
3404,74.0,,425.69,1928,7,0,0.3566,7.57,0.7769,0,0,11,grocery,wallet,0
3405,40.0,49819.76,194.52,2744,3,1,0.0378,1.59,0.8748,1,1,8,grocery,card,0
3406,38.0,81924.22,209.37,3491,6,0,0.1114,3.49,0.6531,0,0,12,,wallet,1
3407,38.0,87333.43,500.33,3285,2,0,0.5003,6.3,0.938,1,1,0,grocery,net_banking,1
3408,54.0,31623.49,81.36,2937,3,1,0.1019,5.24,0.9053,0,0,2,grocery,card,0
3409,55.0,83648.34,107.08,3078,2,0,0.2162,6.27,0.6033,0,0,23,grocery,upi,0
3410,45.0,38452.99,94.66,719,4,0,0.6456,0.76,0.871,0,0,11,travel,card,0
3411,22.0,71182.01,127.07,764,2,0,0.1914,3.41,0.8121,0,0,1,electronics,upi,0
3412,74.0,49489.08,687.1,3359,10,0,0.2605,1.87,0.5185,0,1,5,grocery,card,0
3413,30.0,130127.78,32.85,2177,3,0,0.1934,42.52,0.7908,0,0,15,grocery,card,0
3414,23.0,43701.92,54.53,1742,5,1,0.3079,62.38,0.8197,0,0,16,grocery,card,0
3415,52.0,60677.3,45.94,2670,0,0,0.2028,9.6,0.8807,0,0,8,electronics,card,0
3416,41.0,76781.17,731.17,358,6,0,0.0797,1.22,0.9011,0,0,12,fashion,card,0
3417,53.0,34010.04,97.37,685,6,0,0.3068,44.51,0.8543,1,0,16,jewelry,card,0
3418,67.0,52839.65,129.84,614,5,0,0.0577,5.91,0.728,0,1,10,electronics,upi,1
3419,23.0,,35.81,2277,6,1,0.1125,4.91,0.9651,0,0,18,,card,0
3420,34.0,41460.28,138.46,292,2,0,0.0546,2.58,0.9414,0,0,18,fashion,card,0
3421,47.0,43184.67,428.15,207,3,0,0.1132,12.59,0.8392,0,0,0,gaming,upi,0
3422,62.0,,231.81,2716,2,0,0.3285,16.43,0.7868,0,0,10,jewelry,wallet,0
3423,52.0,39572.34,161.59,2947,7,0,0.2707,1.66,0.6803,0,0,0,electronics,net_banking,0
3424,,75102.78,37.64,1052,1,0,0.111,1.47,0.833,0,0,12,food,card,0
3425,52.0,65389.42,129.67,2773,5,1,0.0571,0.88,0.6991,0,0,20,electronics,card,0
3426,73.0,25508.05,208.49,412,5,1,0.1817,1.82,0.6502,0,0,5,jewelry,card,0
3427,45.0,73176.65,66.76,1655,1,0,0.2609,9.82,0.7863,0,0,14,travel,wallet,0
